"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"08/08/2019","14","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/09/2019","12","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/10/2019","15","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/11/2019","11","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/12/2019","22","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/13/2019","20","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/14/2019","19","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/15/2019","19","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/16/2019","20","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/17/2019","15","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/18/2019","15","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/19/2019","16","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/20/2019","16","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/21/2019","14","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/22/2019","15","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/23/2019","11","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/24/2019","10","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/25/2019","12","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/26/2019","19","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/27/2019","20","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/28/2019","15","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
