"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/25/2012","AQS","110010043","1","0.3","ppm","3","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/26/2012","AQS","110010043","1","0.3","ppm","3","MCMILLAN  NCore-PAMS","12","50.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"10/31/2012","AQS","110010043","1","0.3","ppm","3","MCMILLAN  NCore-PAMS","7","29.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/01/2012","AQS","110010043","1","0.3","ppm","3","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/02/2012","AQS","110010043","1","0.3","ppm","3","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/03/2012","AQS","110010043","1","0.2","ppm","2","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/04/2012","AQS","110010043","1","0.2","ppm","2","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/05/2012","AQS","110010043","1","0.3","ppm","3","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/06/2012","AQS","110010043","1","0.3","ppm","3","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/07/2012","AQS","110010043","1","0.3","ppm","3","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/08/2012","AQS","110010043","1","0.2","ppm","2","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/09/2012","AQS","110010043","1","1","ppm","11","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/10/2012","AQS","110010043","1","1.4","ppm","16","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/11/2012","AQS","110010043","1","0.7","ppm","8","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/12/2012","AQS","110010043","1","0.4","ppm","5","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/13/2012","AQS","110010043","1","0.2","ppm","2","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/14/2012","AQS","110010043","1","0.5","ppm","6","MCMILLAN  NCore-PAMS","18","75.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/15/2012","AQS","110010043","1","0.5","ppm","6","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/16/2012","AQS","110010043","1","0.4","ppm","5","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
"11/17/2012","AQS","110010043","1","0.5","ppm","6","MCMILLAN  NCore-PAMS","24","100.0000","42101","Carbon monoxide","47900","Washington-Arlington-Alexandria, DC-VA-MD-WV","11","District Of Columbia","001","District of Columbia","38.9218470009224","-77.013178"
